Year,Month,Day,Activity,Time,cleaned_species
2018,June,3,Swimming,Not Specified,Tiger Shark
2018,May,27,Fishing,Not Specified,Lemon Shark
2018,May,26,Walking,05:00 PM,Bull Shark
2018,May,26,Standing,02:00 PM,Not Specified
2018,May,24,Feeding sharks,Not Specified,Grey Reef Shark
2018,May,21,Boogie boarding,Not Specified,Not Specified
2018,May,13,Swimming,03:00 PM,Not Specified
2018,May,13,Fishing,08:15 AM,Not Specified
2018,May,1,Feeding sharks,Not Specified,Tawny Nurse Shark
2018,May,12,Surfing,11:00 AM,Not Specified
2018,May,9,Surfing,10:30 AM,Not Specified
2018,April,28,Fishing,Not Specified,Tiger Shark
2018,April,28,Scuba diving,10:40 AM,Tiger Shark
2018,April,28,Surfing,04:50 PM,Not Specified
2018,April,25,Surfing,07:00 AM,Not Specified
2018,April,25,Surfing,09:30 AM,Not Specified
2018,April,24,Surfing,Not Specified,White Shark
2018,April,23,Fishing,09:50 PM,Tiger Shark
2018,April,22,Surf-skiing,09:40 AM,White Shark
2018,April,19,Body boarding,Not Specified,Not Specified
2018,April,15,Swimming,Not Specified,Bull Shark
2018,April,15,Swimming,Not Specified,Not Specified
2018,April,15,Surfing,Not Specified,Not Specified
2018,April,15,Surfing,08:00 AM,Not Specified
2018,April,14,Surfing,09:30 AM,Tiger Shark
2018,April,9,Foilboarding,05:00 PM,Not Specified
2018,April,5,Swimming,06:00 PM,Bull Shark
2018,April,3,Surfing,03:00 PM,White Shark
2018,March,31,Stand-Up Paddleboarding,09:30 AM,Tiger Shark
2018,March,14,Wading,05:35 PM,Wobbegong Shark
2018,March,9,Swimming,03:30 PM,Not Specified
2018,March,9,Surfing,07:30 AM,Not Specified
2018,February,24,Scuba Diving,Not Specified,Blacktip Shark
2018,February,23,Swimming,Not Specified,White Shark
2018,February,18,Fishing,Not Specified,Not Specified
2018,February,15,Walking,04:00 PM,Bull Shark
2018,February,14,Swimming,06:00 PM,Wobbegong Shark
2018,February,11,Cleaning fish,Not Specified,Not Specified
2018,February,3,Snorkeling,Not Specified,Not Specified
2018,February,1,Spearfishing,Not Specified,Not Specified
2018,January,28,Not Specified,08:00 AM,Bull Shark
2018,January,21,Spearfishing,03:30 PM,Bull Shark
2018,January,17,Surfing,08:00 AM,Lemon Shark
2018,January,14,Diving,03:01 PM,Grey Reef Shark
2018,January,13,Free diving,Not Specified,White Shark
2018,January,12,Surfing,Not Specified,Not Specified
2018,January,5,Surfing,Not Specified,Wobbegong Shark
2017,December,31,Surfing,06:00 PM,Tiger Shark
2017,December,30,Surfing,12:00 PM,Not Specified
2017,December,21,Fishing / Wading,Not Specified,Nurse Shark
2017,December,9,Snorkeling,Not Specified,Nurse Shark
2017,November,30,Scuba Diving,Not Specified,Tiger Shark
2017,November,30,Scuba diving,Not Specified,Tiger Shark
2017,November,24,Spearfishing,01:45 PM,White Shark
2017,November,18,Surfing,Not Specified,Not Specified
2017,November,13,Surfing,04:00 PM,Not Specified
2017,November,4,Night bathing,11:30 PM,Tiger Shark
2017,November,2,Surfing,02:15 PM,Not Specified
2017,October,28,Surfing,09:00 AM,Wobbegong Shark
2017,October,26,Stand-Up Paddleboarding,03:00 PM,Not Specified
2017,October,23,Swimming,Not Specified,Not Specified
2017,October,23,Surfing ,05:00 PM,Not Specified
2017,October,23,Swimming,08:00 AM,Not Specified
2017,October,22,Kayaking / Fishing,Not Specified,White Shark
2017,October,21,Kayaking,09:00 AM,Not Specified
2017,October,18,Swimming,02:30 PM,Spinner Shark
2017,October,9,Surfing,06:30 PM,Tiger Shark
2017,October,5,Snorkeling,12:30 PM,Not Specified
2017,October,1,Scuba Diving,Not Specified,Not Specified
2017,September,25,Surfing,Not Specified,Not Specified
2017,September,25,Surfing,06:00 PM,White Shark
2017,September,24,Surfing,03:30 PM,Not Specified
2017,September,24,Surfing,02:00 PM,Not Specified
2017,September,20,Surfing,Not Specified,Not Specified
2017,September,16,Body surfing,Not Specified,Porbeagle Shark
2017,September,16,Surfing,04:30 PM,Not Specified
2017,September,15,Scuba Diving,Not Specified,Not Specified
2017,September,15,Fishing,Not Specified,Not Specified
2017,September,1,Fishing,Not Specified,White Shark
2017,September,13,Surfing,06:45 PM,Not Specified
2017,September,10,Swimming,03:00 PM,Not Specified
2017,September,10,Surfing,06:00 AM,White Shark
2017,September,3,"Swimming, poaching abalone",Not Specified,Not Specified
2017,September,3,Surfing,10:00 AM,Not Specified
2017,September,2,Swimming,Not Specified,Nurse Shark
2017,September,2,Swimming,Not Specified,Not Specified
2017,September,2,Surfing,10:44 AM,Not Specified
2017,August,29,Surfing,10:30 AM,White Shark
2017,August,27,Wading,01:19 PM,Not Specified
2017,August,26,Swimming,Not Specified,Not Specified
2017,August,26,Canoeing,Not Specified,Not Specified
2017,August,23,SUP,10:00 AM,White Shark
2017,August,18,Spearfishing,03:00 PM,Not Specified
2017,August,10,Swimming,01:30 PM,Blacktip Shark
2017,August,5,Snorkeling,Not Specified,Oceanic Whitetip Shark
2017,August,3,Fishing,11:30 PM,Not Specified
2017,August,1,Fishing,10:45 AM,White Shark
2017,July,31,Skimboarding,06:30 PM,Not Specified
2017,July,29,Swimming,03:00 PM,Not Specified
2017,July,29,Not Specified,Not Specified,Not Specified
2017,July,27,Snorkeling,Not Specified,Not Specified
2017,July,24,Surfing,05:00 PM,Not Specified
2017,July,23,Not Specified,Not Specified,Tiger Shark
2017,July,23,Swimming,Not Specified,Blue Shark
2017,July,22,Not Specified,12:30 PM,Not Specified
2017,July,20,Swimming,Not Specified,Not Specified
2017,July,20,Kayaking,11:20 AM,White Shark
2017,July,20,SUP,07:45 AM,White Shark
2017,July,14,Surfing,06:30 PM,White Shark
2017,July,14,Surfing,11:45 AM,Not Specified
2017,July,11,Kayaking,11:00 AM,White Shark
2017,July,9,Swimming,03:30 PM,Bull Shark
2017,July,7,Surfing,03:00 PM,White Shark
2017,July,2,Fishing,Not Specified,Not Specified
2017,June,29,Fishing,07:30 PM,Not Specified
2017,June,21,Swimming,Not Specified,Not Specified
2017,June,19,Surfing,Not Specified,Not Specified
2017,June,18,Swimming,Not Specified,Bull Shark
2017,June,18,Body boarding,10:00 AM,Bull Shark
2017,June,17,Swimming,12:00 PM,Not Specified
2017,June,5,Surfing,Not Specified,Not Specified
2017,June,11,Body boarding,08:30 AM,White Shark
2017,June,10,Surfing,03:45 PM,Not Specified
2017,June,10,Surfing,10:00 AM,Not Specified
2017,June,4,Spearfishing,Not Specified,Not Specified
2017,June,2,Snorkeling,Not Specified,Tiger Shark
2017,May,30,Touching a shark,Not Specified,Not Specified
2017,May,28,Feeding sharks,Not Specified,Tiger Shark
2017,May,27,Fishing ,Not Specified,Not Specified
2017,May,12,Spearfishing,Not Specified,Not Specified
2017,May,5,Snorkeling,05:00 PM,Not Specified
2017,May,3,Surfing,02:30 PM,Not Specified
2017,April,29,Swimming,05:34 PM,Not Specified
2017,April,29,Surfing,05:10 PM,Not Specified
2017,April,29,Surfing,11:00 AM,Not Specified
2017,April,29,Body boarding,11:15 AM,Not Specified
2017,April,27,Body boarding,02:00 PM,Not Specified
2017,April,26,Photo shoot,Not Specified,Not Specified
2017,April,22,Snorkeling,04:00 PM,Not Specified
2017,April,20,Swimming,08:50 AM,Not Specified
2017,April,17,Not Specified,Not Specified,Not Specified
2017,April,17,Surfing,04:00 PM,White Shark
2017,April,14,Surfing,09:00 AM,Tiger Shark
2017,April,13,Surfing,01:30 PM,Not Specified
2017,April,12,Surfing,01:45 PM,Not Specified
2017,April,12,Scuba Diving,Not Specified,Not Specified
2017,April,11,Surfing,04:00 PM,Not Specified
2017,April,10,Paddle boarding,05:45 PM,Not Specified
2017,April,10,Swimming,05:00 PM,Not Specified
2017,April,6,Swimming,Not Specified,Not Specified
2017,April,5,Swimming,01:00 PM,Not Specified
2017,April,2,Kakaying,Not Specified,Not Specified
2017,April,2,Swimming,03:00 PM,Bull Shark
2017,March,27,Surfing,10:00 AM,Not Specified
2017,March,19,Body boarding,06:30 PM,Not Specified
2017,March,18,Kayaking,02:30 PM,White Shark
2017,March,11,Spearfishing,Not Specified,Not Specified
2017,March,7,Fishing,Not Specified,Not Specified
2017,March,1,Floating,Not Specified,Nurse Shark
2017,February,25,Snorkeling,Not Specified,Bull Shark
2017,February,24,Surfing,Not Specified,Not Specified
2017,February,21,Body boarding,09:30 AM,Not Specified
2017,February,17,Spearfishing,10:20 AM,Not Specified
2017,February,11,Swimming,01:30 PM,Not Specified
2017,February,6,Grabbing shark for a selfie,Not Specified,Lemon Shark
2017,February,6,Fishing,Not Specified,Tiger Shark
2017,February,1,Fishing,Not Specified,White Shark
2017,February,1,Scuba Diving,Not Specified,Caribbean Reef Shark
2017,January,24,Swimming,01:20 PM,Not Specified
2017,January,22,Not Specified,02:00 PM,Not Specified
2017,January,21,Scuba Diving,12:00 PM,Bull Shark
2017,January,13,Swimming,01:30 PM,Not Specified
2017,January,13,Not Specified,Not Specified,Not Specified
2017,January,9,Surfing,07:30 AM,Bull Shark
2017,January,5,Wading,12:30 PM,Not Specified
2017,January,3,Wading,06:00 PM,Not Specified
2016,December,27,Surfing,05:00 PM,Not Specified
2016,December,24,Snorkeling,Not Specified,Not Specified
2016,December,19,Surf skiing ,07:00 AM,White Shark
2016,December,14,Free diving,09:30 AM,Not Specified
2016,December,11,Fishing,Not Specified,Not Specified
2016,December,11,Surfing,Not Specified,Not Specified
2016,December,6,Surf fishing,02:00 AM,Wobbegong Shark
2016,December,1,Surfing,09:00 AM,White Shark
2016,November,28,Fishing,11:00 AM,Broadnose Sevengill Shark
2016,November,14,Floating,10:30 AM,Tiger Shark
2016,October,30,Surfing,Not Specified,Not Specified
2016,October,29,Surfing,Not Specified,Not Specified
2016,October,24,Surfing,07:30 AM,Not Specified
2016,October,21,Surfing,05:00 PM,Not Specified
2016,October,15,Surfing,06:00 PM,Not Specified
2016,October,14,Snorkeling,09:50 AM,Not Specified
2016,October,13,Cage Diving,Not Specified,White Shark
2016,October,12,Surfing,10:30 AM,Not Specified
2016,October,10,Surfing,04:00 PM,Not Specified
2016,October,2,Surfing,11:30 AM,Not Specified
2016,October,1,Surfng,05:30 PM,Not Specified
2016,September,26,Surfing,09:00 AM,White Shark
2016,September,18,Surfing,01:00 PM,Not Specified
2016,September,18,Surfing,11:00 AM,Not Specified
2016,September,18,Surfing,10:43 AM,Not Specified
2016,September,17,Surfing,Not Specified,Not Specified
2016,September,17,Surfing,Not Specified,Not Specified
2016,September,16,Surfing,Not Specified,Not Specified
2016,September,15,Fishing,Not Specified,Not Specified
2016,September,11,Wading,03:15 PM,Not Specified
2016,September,7,Swimming,02:30 PM,Tiger Shark
2016,September,6,Kite surfing,03:40 PM,Not Specified
2016,September,5,Boogie boarding,Not Specified,Not Specified
2016,September,5,Surfing,Not Specified,Not Specified
2016,September,4,Body boarding,Not Specified,Not Specified
2016,September,1,Spearfishing,Not Specified,White Shark
2016,September,1,Cage Diving,Not Specified,Not Specified
2016,August,29,Surfing,03:00 PM,Bull Shark
2016,August,29,Surfing,02:00 PM,Not Specified
2016,August,27,Surfing,05:00 PM,Bull Shark
2016,August,25,Wading,04:00 PM,Not Specified
2016,August,7,Snorkeling,Not Specified,Not Specified
2016,August,6,SUP Foil boarding,04:30 PM,Tiger Shark
2016,August,4,Surfing,Not Specified,Blacktip Shark
2016,July,29,Swimming,11:30 AM,Blue Shark
2016,July,28,Swimming,Not Specified,Not Specified
2016,July,28,Not Specified,Not Specified,White Shark
2016,July,27,Lobstering,Not Specified,Nurse Shark
2016,July,26,Surfing,12:00 PM,Not Specified
2016,July,24,Surfing,07:05 PM,Not Specified
2016,July,23,Surfing,Not Specified,Not Specified
2016,July,23,Spearfishing,Not Specified,Bull Shark
2016,July,20,Fishing,Not Specified,Not Specified
2016,July,17,Fishing,Not Specified,Tiger Shark
2016,July,16,Surfing,Not Specified,Not Specified
2016,July,16,Not Specified,11:00 AM,Not Specified
2016,July,15,Kite surfing,05:00 PM,White Shark
2016,July,15,Swimming,Not Specified,Not Specified
2016,July,8,Fishing ,Not Specified,White Shark
2016,July,7,Fishing,10:00 AM,Not Specified
2016,July,7,Fishing ,Not Specified,White Shark
2016,July,6,Swimming,Not Specified,Not Specified
2016,July,4,Fishing,10:00 PM,Tawny Nurse Shark
2016,June,27,Not Specified,04:20 PM,Not Specified
2016,June,25,Surfing,02:34 PM,Not Specified
2016,June,24,Scuba Diving,11:00 AM,Caribbean Reef Shark
2016,June,23,Spearfishing,Not Specified,White Shark
2016,June,21,Floating,03:25 PM,Not Specified
2016,June,21,Wading,02:55 PM,Not Specified
2016,June,15,Surfing,06:00 AM,Not Specified
2016,June,15,Spearfishing,Not Specified,Not Specified
2016,June,14,Floating in tube,05:30 PM,Not Specified
2016,June,11,Standing,03:00 PM,Not Specified
2016,June,7,Surfing,11:30 AM,Not Specified
2016,June,5,Swimming,08:30 AM,Not Specified
2016,June,5,Diving,11:30 AM,Not Specified
2016,June,4,Swimming,Not Specified,Mako Shark
2016,June,2,Spearfishing,Not Specified,Bronze Whaler Shark
2016,June,2,Kite surfing,Not Specified,Not Specified
2016,May,31,Surfing,04:00 PM,White Shark
2016,May,29,Swimming,04:00 PM,Not Specified
2016,May,29,Swimming,03:45 PM,Not Specified
2016,May,22,Swimming,12:00 PM,Not Specified
2016,May,21,Swimming,06:00 PM,Bull Shark
2016,May,21,Swimming,05:46 PM,Not Specified
2016,May,18,Swimming,Not Specified,Blacktip Shark
2016,May,15,Teasing a shark,01:20 PM,Nurse Shark
2016,May,3,Floating,03:49 PM,Not Specified
2016,May,2,Fishing,Not Specified,Mako Shark
2016,May,1,Wading,Not Specified,Blacktip Shark
2016,April,25,Surfing,07:00 AM,Bull Shark
2016,April,23,Surfing,05:30 PM,Not Specified
2016,April,22,Surf-skiing,08:00 AM,White Shark
2016,April,19,Swimming,12:00 PM,Wobbegong Shark
2016,April,18,Spearfishing,Not Specified,Grey Reef Shark
2016,April,18,Spearfishing,Not Specified,Grey Reef Shark
2016,April,13,Spearfishing,Not Specified,Bull Shark
2016,April,9,Walking,10:45 AM,Tiger Shark
2016,April,8,Not Specified,Not Specified,Not Specified
2016,April,7,Fishing,Not Specified,Not Specified
2016,April,7,SUP,Not Specified,Not Specified
2016,March,31,Snorkeling,11:00 AM,Not Specified
2016,March,30,Surfing,07:00 PM,Not Specified
2016,March,28,Not Specified,Not Specified,Not Specified
2016,March,28,Surfing,11:00 AM,Not Specified
2016,March,26,Not Specified,Not Specified,Nurse Shark
2016,March,13,Surfing,Not Specified,Not Specified
2016,March,11,Body surfing,01:30 PM,Not Specified
2016,March,10,Diving for beche-de-mer,Not Specified,Not Specified
2016,March,4,Not Specified,Not Specified,Not Specified
2016,March,2,Swimming,Not Specified,Tiger Shark
2016,February,22,Kite surfing,07:00 PM,Not Specified
2016,February,19,Spearfishing,04:00 PM,Not Specified
2016,February,12,Wading,03:00 PM,Not Specified
2016,February,10,Surfing,12:30 PM,Not Specified
2016,February,5,Walking,01:20 PM,Not Specified
2016,February,4,Windsurfing,Not Specified,Not Specified
2016,February,2,Swimming,Not Specified,Tiger Shark
2016,January,29,Fishing,Not Specified,Not Specified
2016,January,28,Surfing,02:00 PM,Not Specified
2016,January,25,Surfing,11:30 AM,Not Specified
2016,January,24,Spearfishing,Not Specified,Bull Shark
2016,January,24,Fishing,Not Specified,Mako Shark
2016,January,23,Paddle boarding,Not Specified,Tiger Shark
2016,January,5,Wading,Not Specified,Blacktip Shark
2016,January,2,Spearfishing,11:30 AM,Not Specified
2015,December,26,Fishing,Not Specified,White Shark
2015,December,25,Swimming,Not Specified,Not Specified
2015,December,22,Paddle boarding,Not Specified,Not Specified
2015,December,21,Surfing,07:00 AM,Bronze Whaler Shark
2015,December,21,Scuba diving,Not Specified,Tiger Shark
2015,December,19,Sea disaster,Not Specified,Not Specified
2015,December,13,Fishing,10:30 AM,White Shark
2015,December,11,Lobster fishing,Not Specified,Bull Shark
2015,December,8,Swimming / Wading,Not Specified,Not Specified
2015,November,20,Snorkeling,10:15 AM,Not Specified
2015,November,16,Surfing,Not Specified,Not Specified
2015,November,15,Swimming,11:00 AM,Not Specified
2015,November,15,Surfing,Not Specified,Spinner Shark
2015,November,10,Surfing,06:15 PM,Bull Shark
2015,November,7,Surfing,11:00 AM,Not Specified
2015,November,3,Swimming,11:00 AM,Not Specified
2015,November,1,Wading,02:00 PM,Not Specified
2015,November,1,Fishing,04:00 AM,Not Specified
2015,October,30,Spearfishing,Not Specified,Not Specified
2015,October,28,Body boarding,02:50 PM,Not Specified
2015,October,25,Surfing,03:00 PM,White Shark
2015,October,21,Surfing,02:30 PM,Not Specified
2015,October,19,Surfing,01:50 PM,Spinner Shark
2015,October,17,Fishing for shrimp,Not Specified,Not Specified
2015,October,17,Surfing,07:20 PM,Not Specified
2015,October,17,Swimming,11:30 AM,Tiger Shark
2015,October,13,Fishing,11:00 AM,Hammerhead Shark
2015,October,9,Boogie boarding,04:20 PM,Not Specified
2015,October,9,Surfing,10:25 AM,Tiger Shark
2015,October,8,Fishing,Not Specified,Not Specified
2015,October,7,Surfing,04:50 PM,Not Specified
2015,October,5,Body boarding,01:00 PM,Not Specified
2015,October,5,Wading,10:00 AM,Not Specified
2015,October,4,Surfing,08:30 AM,Blacktip Shark
2015,September,29,Surfing,04:20 PM,Blacktip Shark
2015,September,26,Snorkeling,Not Specified,Not Specified
2015,September,24,Kayak fishing,Not Specified,White Shark
2015,September,20,Surfing,04:45 PM,Not Specified
2015,September,20,Spearfishing,03:52 PM,Tiger Shark
2015,September,20,Wading,12:30 PM,Not Specified
2015,September,20,Photographing fish,07:30 AM,Not Specified
2015,September,19,Kayak Fishing,Not Specified,Hammerhead Shark
2015,September,18,Swimming,07:00 PM,Not Specified
2015,September,17,Surfing,03:00 PM,Not Specified
2015,September,8,Surfing,06:15 AM,Not Specified
2015,September,6,Stand-Up Paddleboarding,05:30 PM,White Shark
2015,September,5,Kayak Fishing,02:40 PM,Hammerhead Shark
2015,September,4,Surf-skiing,11:30 AM,White Shark
2015,September,3,Not Specified,04:00 PM,Not Specified
2015,September,1,Wading,08:30 AM,Not Specified
2015,September,1,Spearfishing,Not Specified,Tiger Shark
2015,August,29,Surfing,10:25 AM,White Shark
2015,August,29,Surfing,10:00 AM,White Shark
2015,August,22,Not Specified,07:45 PM,Not Specified
2015,August,22,Surfing,05:10 PM,Not Specified
2015,August,20,Surfing,12:30 PM,Not Specified
2015,August,19,Walking,03:30 PM,Not Specified
2015,August,18,Kayak Fishing,07:30 AM,White Shark
2015,August,18,Swimming,11:00 AM,Not Specified
2015,August,10,Spearfishing,08:00 AM,Hammerhead Shark
2015,July,31,Surfing,06:00 AM,White Shark
2015,July,28,Surfing,Not Specified,Not Specified
2015,July,27,Surfing,Not Specified,Not Specified
2015,July,26,Surfing,07:00 PM,Spinner Shark
2015,July,26,Floating,10:10 AM,Not Specified
2015,July,25,Scallop diving on hookah,10:00 AM,White Shark
2015,July,23,Kayak Fishing,Not Specified,Mako Shark
2015,July,23,Surfing,Not Specified,Bronze Whaler Shark
2015,July,22,Surfing,Not Specified,Bull Shark
2015,July,19,Surfing,Not Specified,White Shark
2015,July,10,Surfing,08:45 AM,White Shark
2015,July,8,Treading water,Not Specified,Not Specified
2015,July,6,Swimming,Not Specified,Not Specified
2015,July,4,Spearfishing,Not Specified,Not Specified
